1,0,0.059210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040909091,0,0,0,0,0,0.042056075,0,0.045685279,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155440415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26519337,0,0,0.055248619,0,0,0,0,0,0,0,0,0.054545455,0.081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188811189,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.048433048,0.056105611,0,0,0,0.042056075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170886076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175439,0,0,0,0,0,0,0,0,0,0,0,0.077419355,0.056105611,0.054644809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044386423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045248869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044117647,0.050445104,0,0,0,0,0,0.244897959,0.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201117318,0,0,0.054644809,0.049723757,0.055865922,0,0,0,0.055865922,0,0,0.039823009,0,0
0,1,0,0,0,0,0,0.137931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193548387,0,0,0,0.052173913,0,0.052173913,0,0.026785714,0,0.075949367,0,0,0,0.052173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100446429,0,0,0,0,0,0,0,0,0.097759674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118644068,0,0.033333333,0,0,0,0,0.147826087,0,0,0,0.032520325,0,0,0.057692308,0,0,0,0,0,0,0,0,0,0,0,0,0.06185567,0,0,0,0.159090909,0.033057851,0,0,0,0,0,0,0,0,0,0,0,0.159090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059259259,0,0,0,0.12345679,0,0.049586777,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0.113207547,0.082568807,0.160377358,0.110091743,0,0,0,0,0,0,0.794871795,0.030927835,0,0,0,0,0,0,0.12345679,0,0,0,0,0,0,0.246575342,0.37037037,0,0,0,0,0,0,0.165048544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051724138,0.017408124,0.023909986,0,0.030612245,0,0.026737968,0.037383178,0,0,0,0,0,0,0,0.030612245,0.026737968,0,0,0,0.034090909,0,0,0,0,0,0,0.06185567,0.036613272,0,0.128440367,0.038095238,0.02688172,0,0.024725275,0.024725275,0.02688172,0.02688172,0.030927835,0.02688172,0.024725275,0,0.036866359,0.122137405,0.031413613,0,0,0,0,0,0,0,0,0,0,0.029850746,0.031914894,0.027322404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065934066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03960396,0,0.06185567,0,0,0,0,0.026737968,0.030612245,0.026737968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028301887,0,0,0,0.078947368,0,0,0,0.104166667,0,0,0.030534351,0,0,0,0,0,0.030456853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060606061,0,0,0,0,0.025352113,0,0,0,0,0,0,0,0,0.028776978,0,0,0,0
0.059210526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0,0,0.03125,0,0.194285714,0,0,0,0,0,0,0,0.417721519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056603774,0,0,0.320754717,0,0,0,0,0,0,0,0,0.041958042,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020979021,0,0,0,0,0,0,0.166123779,0.196911197,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167785235,0.048,0,0,0,0,0,0,0,0,0,0,0.639097744,0.382239382,0.316770186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150442478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045226131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186813187,0.030716724,0,0,0,0,0,0.04,0.150442478,0,0,0.048,0.038709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021834061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031088083,0,0,0,0,0,0,0,0,0.031847134,0,0,0.167701863,0.037735849,0.057324841,0,0,0,0.057324841,0,0,0.166666667,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.28,0,0,0,0,0,0,0,0,0,0,0,0.138728324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310344828,0,0,0,0.2,0,0,0,0,0,0,0,0,0.078947368,0,0,0,0,0,0,0,0,0,0,0,0.070588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.246575342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421053,0.257142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.246575342,0.310344828,0,0,0,0.272727273,0,0,0,0,0,0.075949367,0,0,0,0,0,0,0,0,0.304347826,0,0,0,0.138728324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0.6,0.744,0,0.026315789,0.550295858,0,0,0,0,0,0,0,0.085714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,0,0,0,0,0,0.068493151,0,0.026315789,0,0.04109589,0,0,0.070422535,0,0,0.026315789,0.068493151,0,0,0.052325581,0,0.737704918,0.744,0.428571429,0.147540984,0.476923077,0.56626506,0.528089888,0.400516796,0.675675676,0.017077799,0.317460317,0.431578947,0.540697674,0.675675676,0.675675676,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744,0,0.085714286,0.147540984,0.583333333,0,0,0,0,0,0.017793594,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021428571,0,0,0,0,0.157894737,0,0,0.034482759,0.244680851,0,0,0,0,0.072,0.081081081,0,0,0,0,0,0.026315789,0.04109589,0.075,0.1,0.063829787,0,0,0.135135135,0.2,0,0,0,0,0,0,0.063492063,0,0,0.163265306,0.084745763,0,0,0,0,0,0,0.147540984,0.123287671,0.070422535,0,0,0,0,0,0,0.147540984,0,0,0,0,0,0.126760563,0,0.07518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025316456,0.61752988,0.023255814,0,0.096774194,0.085714286,0,0,0,0.254237288,0.083333333,0.058064516,0.066666667,0.111111111,0.072,0.072,0.077922078,0.147540984,0.096774194,0.077922078,0.072,0.083333333,0.066666667,0,0.085714286,0.067669173,0,0,0,0,0.04109589,0,0.027027027,0,0,0.046875,0,0.189873418,0.089552239,0.072,0.069230769,0.069230769,0.089552239,0.089552239,0.126760563,0.089552239,0.069230769,0,0,0,0.064748201,0.140939597,0.116883117,0.105882353,0,0,0,0,0,0.04109589,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096774194,0,0,0.350877193,0.01910828,0.076923077,0.361702128,0.254237288,0.254237288,0,0,0,0,0.058823529,0.135135135,0,0,0.066666667,0.076923077,0.057591623,0,0,0,0.157894737,0,0,0,0,0,0,0.081081081,0.030612245,0,0.159090909,0.035294118,0,0,0,0.037037037,0,0.019354839,0,0,0,0,0,0.025641026,0.058823529,0.03125,0.12,0,0,0,0.041811847,0.025974026,0,0.066666667,0.083333333,0.066666667,0,0,0,0,0,0.026315789,0,0,0,0,0,0,0,0.017793594,0,0,0,0,0.14,0.067669173,0.057915058,0,0.147540984,0.106666667,0.065693431,0.102272727,0,0,0,0,0,0,0,0,0.017077799,0,0,0.315789474,0,0.026315789,0,0,0,0,0,0,0.147540984,0.031578947,0,0.451428571,0.483870968,0.037037037,0,0.026315789,0,0.044117647,0.142857143,0,0,0.025316456,0.019230769,0.025974026,0,0,0,0.025974026,0.079646018,0,0.109452736,0,0
0,0,0,0,0.6,1,0.397435897,0,0.049180328,0.33,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085365854,0,0,0,0,0,0.050847458,0,0.049180328,0,0.084745763,0,0,0.156069364,0,0,0.049180328,0.152542373,0,0,0.02955665,0,0.490196078,0.397435897,0.263157895,0.098039216,0.287610619,0.350253807,0.330143541,0.207126949,0.38547486,0.238095238,0.231818182,0.257918552,0.325123153,0.38547486,0.38547486,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397435897,0,0.052631579,0.098039216,0.336683417,0,0,0,0,0,0.026239067,0.02970297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0.085365854,0,0,0.073170732,0.168949772,0,0,0,0,0.038461538,0.05027933,0,0,0,0,0,0.049180328,0.084745763,0.047120419,0.064327485,0.034883721,0,0,0.065420561,0.122807018,0,0,0,0,0,0,0.068181818,0,0,0.133333333,0.181208054,0,0,0,0,0,0,0.098039216,0.084745763,0.156069364,0,0,0,0,0,0,0.098039216,0,0,0,0,0,0.086705202,0,0.042682927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.297124601,0.162561576,0,0.058064516,0.052631579,0,0,0,0.181208054,0.051428571,0.032258065,0.036144578,0.077720207,0.038461538,0.038461538,0.048648649,0.098039216,0.058064516,0.048648649,0.038461538,0.051428571,0.036144578,0,0.052631579,0.036585366,0,0,0,0,0.084745763,0,0.519553073,0,0,0.031446541,0,0.142857143,0.054545455,0.038461538,0.037267081,0.037267081,0.054545455,0.054545455,0.086705202,0.054545455,0.037267081,0,0,0,0.035294118,0.077777778,0.081081081,0.094527363,0,0,0,0,0,0.084745763,0,0.060728745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058064516,0,0,0.237623762,0.031914894,0.055900621,0.264,0.181208054,0.181208054,0,0,0,0,0.032608696,0.065420561,0,0,0.036144578,0.054393305,0.036036036,0,0,0,0.085365854,0,0,0,0,0,0,0.05027933,0.066079295,0,0.130434783,0.074626866,0,0,0,0.077720207,0,0.032258065,0,0,0,0,0,0.048128342,0.028391167,0.067264574,0.082872928,0,0,0,0.028653295,0.048648649,0,0.036144578,0.051428571,0.036144578,0,0,0,0,0,0.049180328,0,0,0,0,0,0,0,0.026239067,0,0,0,0,0.116883117,0.036585366,0.028037383,0,0.098039216,0.075093867,0.035714286,0.072463768,0,0,0,0,0,0,0,0,0.238095238,0,0,0.234972678,0,0.049180328,0,0,0,0,0,0,0.098039216,0.067873303,0,0.262135922,0.290322581,0.077720207,0,0.049180328,0,0.089820359,0.102702703,0,0,0.047619048,0.032085561,0.048648649,0,0,0,0.048648649,0.058365759,0,0.099137931,0,0
0,0,0,0,0.744,0.397435897,1,0,0.019607843,0.364705882,0,0,0,0,0,0,0,0.063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104477612,0,0,0,0,0,0.06122449,0,0.019607843,0,0.034013605,0,0,0.062937063,0,0,0.019607843,0.06122449,0,0,0.034682081,0,0.609756098,0.492063492,0.319148936,0.12195122,0.316326531,0.377245509,0.351955307,0.23907455,0.463087248,0.009416196,0.236842105,0.267015707,0.358381503,0.463087248,0.463087248,0.319148936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492063492,0,0.063829787,0.12195122,0.396449704,0,0,0,0,0,0.010600707,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014184397,0,0,0,0,0.104477612,0,0,0.028571429,0.164021164,0,0,0,0,0.047619048,0.060402685,0,0,0,0,0,0.019607843,0.034013605,0.055900621,0.078014184,0.042253521,0,0,0.08045977,0.14893617,0,0,0,0,0,0,0.047368421,0,0,0.12173913,0.075630252,0,0,0,0,0,0,0.12195122,0.102040816,0.062937063,0,0,0,0,0,0,0.12195122,0,0,0,0,0,0.104895105,0,0.052238806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018867925,0.367588933,0.01734104,0,0.072,0.063829787,0,0,0,0.226890756,0.062068966,0.038461538,0.044117647,0.09202454,0.047619048,0.047619048,0.058064516,0.12195122,0.072,0.058064516,0.047619048,0.062068966,0.044117647,0,0.063829787,0.044776119,0,0,0,0,0.034013605,0,0.020134228,0,0,0.03875969,0,0.169811321,0.066666667,0.047619048,0.045801527,0.045801527,0.066666667,0.066666667,0.104895105,0.066666667,0.045801527,0,0,0,0.042857143,0.093333333,0.096774194,0.087719298,0,0,0,0,0,0.034013605,0,0.069124424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0.261627907,0.012658228,0.06870229,0.347368421,0.226890756,0.226890756,0,0,0,0,0.038961039,0.08045977,0,0,0.044117647,0.062200957,0.041666667,0,0,0,0.104477612,0,0,0,0,0,0,0.060402685,0.025380711,0,0.118644068,0.029239766,0,0,0,0.030674847,0,0.012820513,0,0,0,0,0,0.01910828,0.035019455,0.025906736,0.099337748,0,0,0,0.034602076,0.019354839,0,0.044117647,0.062068966,0.044117647,0,0,0,0,0,0.019607843,0,0,0,0,0,0,0,0.010600707,0,0,0,0,0.104477612,0.044776119,0.034482759,0,0.12195122,0.088365243,0.043478261,0.084745763,0,0,0,0,0,0,0,0,0.009416196,0,0,0.215686275,0,0.019607843,0,0,0,0,0,0,0.12195122,0.02617801,0,0.272727273,0.36,0.030674847,0,0.019607843,0,0.03649635,0.122580645,0,0,0.018867925,0.012738854,0.019354839,0,0,0,0.019354839,0.066079295,0,0.094059406,0,0
0,0.137931034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223529412,0,0,0,0,0,0,0,0,0.250652742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12195122,0,0.043010753,0,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085714286,0,0,0,0.147540984,0,0,0,0,0,0,0,0,0,0,0,0,0.147540984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303797468,0.231707317,0.151898734,0.109756098,0,0,0,0,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06741573,0.02200489,0.034343434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049180328,0,0,0,0,0,0,0,0,0,0.109756098,0,0,0,0,0,0,0,0,0,0,0,0.049079755,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24137931,0,0,0,0.144927536,0,0,0,0,0,0,0,0,0.041958042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036437247,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.026315789,0.049180328,0.019607843,0,1,0.685279188,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01863354,0,0,0,0,0,0.057471264,0,0.066666667,0,0.103448276,0,0,0.176470588,0,0,0.066666667,0.172413793,0,0,0.015,0,0.04,0.019607843,0.023809524,0.04,0.062780269,0.06185567,0.174757282,0.011286682,0.022727273,0.042253521,0.165898618,0.165137615,0.045,0.022727273,0.022727273,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019607843,0,0.023809524,0.04,0.030612245,0,0,0,0,0,0.044510386,0.045226131,0,0.055045872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120481928,0.065217391,0.075,0.065217391,0.045977011,0.04494382,0.043478261,0.031914894,0,0.026785714,0,0,0,0,0,0.053571429,0,0,0,0,0.01863354,0,0,0.089108911,0.055555556,0,0,0,0,0.019607843,0.022727273,0,0,0,0,0,0.066666667,0.103448276,0.021276596,0.035714286,0.017751479,0,0,0.015873016,0.023809524,0,0,0,0,0,0,0.165898618,0.036697248,0.025862069,0.180451128,0.205479452,0,0,0,0,0,0,0.04,0.034482759,0.176470588,0,0,0,0,0,0,0.04,0,0,0,0,0,0.035294118,0,0.02484472,0.16,0,0,0.050793651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0.016286645,0.06,0,0.026315789,0.023809524,0,0,0,0.068493151,0.023255814,0.016393443,0.018404908,0.031578947,0.019607843,0.019607843,0.021978022,0.04,0.026315789,0.021978022,0.019607843,0.023255814,0.018404908,0,0.023809524,0.01863354,0,0,0,0,0.103448276,0,0.068181818,0,0,0.038461538,0,0.053763441,0.024691358,0.019607843,0.018987342,0.018987342,0.024691358,0.024691358,0.035294118,0.024691358,0.018987342,0,0,0,0.017964072,0.016949153,0.032967033,0.060606061,0,0,0,0,0,0.103448276,0,0.024590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0.045226131,0.048648649,0.063291139,0.278688525,0.068493151,0.068493151,0,0,0,0,0.016574586,0.015873016,0,0,0.018404908,0.042372881,0.02739726,0,0,0,0.01863354,0,0,0,0,0,0,0.022727273,0.241071429,0,0.176470588,0.272727273,0,0,0,0.284210526,0,0.049180328,0,0,0,0,0,0.065217391,0.01607717,0.245454545,0.033707865,0,0,0,0.069970845,0.065934066,0,0.018404908,0.023255814,0.018404908,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.044510386,0,0,0,0,0.052631579,0.01863354,0.015873016,0,0.04,0.030495553,0.018181818,0.029411765,0,0,0,0,0,0,0,0,0.042253521,0,0,0.1,0,0.066666667,0,0,0,0,0,0,0.04,0.247706422,0,0.177339901,0.026315789,0.284210526,0.045977011,0.066666667,0,0.109756098,0.054945055,0,0,0.064516129,0.048913043,0.065934066,0,0,0,0.065934066,0.023622047,0,0.069868996,0,0
0,0,0,0,0.550295858,0.33,0.364705882,0,0.685279188,1,0,0,0,0,0,0,0,0.048648649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078651685,0,0,0,0,0,0.047120419,0,0.045685279,0,0.078534031,0,0,0.144385027,0,0,0.045685279,0.141361257,0,0,0.02764977,0,0.449101796,0.364705882,0.243243243,0.089820359,0.2875,0.327014218,0.390134529,0.194968553,0.357512953,0.021216407,0.294871795,0.319148936,0.304147465,0.357512953,0.357512953,0.243243243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364705882,0,0.048648649,0.089820359,0.314553991,0,0,0,0,0,0.02425876,0.027777778,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098360656,0.049751244,0.056497175,0.049751244,0.031413613,0.030769231,0.029850746,0.019512195,0,0.01659751,0,0,0,0,0,0.032432432,0,0,0,0,0.078651685,0,0,0.068493151,0.158798283,0,0,0,0,0.035294118,0.046632124,0,0,0,0,0,0.045685279,0.078534031,0.043902439,0.059459459,0.032258065,0,0,0.06017192,0.113513514,0,0,0,0,0,0,0.141025641,0.025531915,0.016064257,0.207852194,0.165644172,0,0,0,0,0,0,0.089820359,0.078534031,0.144385027,0,0,0,0,0,0,0.089820359,0,0,0,0,0,0.080213904,0,0.039325843,0.107784431,0,0,0.034383954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044334975,0.272727273,0.041474654,0,0.053254438,0.048648649,0,0,0,0.165644172,0.047619048,0.03,0.033333333,0.072463768,0.035294118,0.035294118,0.045226131,0.089820359,0.053254438,0.045226131,0.035294118,0.047619048,0.033333333,0,0.048648649,0.033707865,0,0,0,0,0.078534031,0,0.046632124,0,0,0.028901734,0,0.133004926,0.05027933,0.035294118,0.034285714,0.034285714,0.05027933,0.05027933,0.080213904,0.05027933,0.034285714,0,0,0,0.032608696,0.072164948,0.075376884,0.088372093,0,0,0,0,0,0.078534031,0,0.057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053254438,0,0,0.222222222,0.02970297,0.051428571,0.237410072,0.165644172,0.165644172,0,0,0,0,0.03030303,0.06017192,0,0,0.033333333,0.051383399,0.033898305,0,0,0,0.078651685,0,0,0,0,0,0,0.046632124,0.186721992,0,0.20361991,0.209302326,0,0,0,0.217391304,0,0.03,0,0,0,0,0,0.044776119,0.026086957,0.189873418,0.076923077,0,0,0,0.047745358,0.045226131,0,0.033333333,0.047619048,0.033333333,0,0,0,0,0,0.045685279,0,0,0,0,0,0,0,0.02425876,0,0,0,0,0.110204082,0.033707865,0.025787966,0,0.089820359,0.070175439,0.032967033,0.067873303,0,0,0,0,0,0,0,0,0.021216407,0,0,0.218274112,0,0.045685279,0,0,0,0,0,0,0.089820359,0.191489362,0,0.327272727,0.266272189,0.217391304,0.031413613,0.045685279,0,0.082872928,0.095477387,0,0,0.044334975,0.029850746,0.045226131,0,0,0,0.045226131,0.055350554,0,0.093495935,0,0
